g_fit,E_fit_exp,E_fit_avg,Grad Gs/cm,Intensity a.u.,Grad T/m,Normalized Intensity
22.19053607214429,0.1279153245564254,0.12773783472796044,,,,
22.24145090180361,0.12710446814704507,0.12691652429622557,,,,
22.292365731462926,0.12629896098852317,0.12610079739744467,,,,
22.343280561122246,0.12549876120096093,0.12529061732158245,,,,
22.394195390781565,0.12470382718353387,0.12448594753437994,,,,
22.445110220440885,0.12391411761590578,0.12368675167801772,,,,
22.4960250501002,0.1231295914595545,0.1228929935717381,,,,
22.54693987975952,0.12235020795901029,0.12210463721242613,,,,
22.59785470941884,0.12157592664301055,0.12132164677515338,,,,
22.648769539078156,0.1208067073255677,0.120543986613681,,,,
22.699684368737476,0.12004251010695613,0.11977162126093181,,,,
22.750599198396795,0.11928329537461671,0.11900451542939665,,,,
22.801514028056115,0.11852902380398012,0.11824263401156632,,,,
22.85242885771543,0.11777965635921261,0.11748594208026517,,,,
22.90334368737475,0.11703515429388214,0.1167344048889738,,,,
22.95425851703407,0.11629547915154928,0.11598798787212784,,,,
23.00517334669339,0.11556059276628206,0.11524665664537287,,,,
23.056088176352706,0.11483045726309714,0.11451037700578952,,,,
23.107003006012025,0.11410503505832723,0.11377911493208705,,,,
23.157917835671345,0.1133842888599189,0.11305283658476743,,,,
23.208832665330664,0.1126681816676583,0.11233150830625795,,,,
23.25974749498998,0.11195667677332853,0.11161509662101553,,,,
23.3106623246493,0.11124973776079966,0.11090356823560206,,,,
23.36157715430862,0.11054732850605184,0.11019689003873245,,,,
23.412491983967936,0.10984941317713344,0.10949502910129486,,,,
23.463406813627255,0.10915595623405498,0.10879795267634923,,,,
23.514321643286575,0.1084669224286205,0.10810562819907743,,,,
23.565236472945895,0.10778227680419761,0.10741802328674847,,,,
23.61615130260521,0.10710198469542712,0.10673510573863769,,,,
23.66706613226453,0.10642601172787326,0.10605684353589732,,,,
23.71798096192385,0.10575432381761712,0.10538320484144656,,,,
23.76889579158317,0.10508688717079276,0.10471415799981502,,,,
23.819810621242485,0.10442366828306764,0.10404967153696876,,,,
23.870725450901805,0.10376463393906997,0.10338971416011496,,,,
23.921640280561125,0.10310975121176215,0.10273425475748554,,,,
23.972555110220444,0.10245898746176305,0.10208326239810031,,,,
24.02346993987976,0.10181231033661926,0.10143670633151022,,,,
24.07438476953908,0.10116968777002688,0.10079455598752077,,,,
24.1252995991984,0.10053108798100585,0.10015678097589799,,,,
24.176214428857715,0.09989647947302627,0.09952335108605465,,,,
24.227129258517035,0.09926583103308881,0.09889423628671899,,,,
24.278044088176355,0.09863911173076147,0.09826940672559109,,,,
24.328958917835674,0.09801629091717118,0.09764883272896213,,,,
24.37987374749499,0.09739733822395365,0.09703248480135156,,,,
24.43078857715431,0.09678222356216187,0.09642033362511092,,,,
24.48170340681363,0.09617091712113396,0.0958123500599917,,,,
24.53261823647295,0.09556338936732184,0.09520850514273299,,,,
24.583533066132265,0.09495961104308207,0.09460877008661633,,,,
24.634447895791585,0.09435955316542886,0.09401311628100899,,,,
24.685362725450904,0.09376318702475245,0.09342151529089543,,,,
24.73627755511022,0.09317048418350106,0.09283393885639406,,,,
24.78719238476954,0.09258141647482955,0.09225035889226163,,,,
24.83810721442886,0.09199595600121577,0.09167074748738621,,,,
24.88902204408818,0.09141407513304417,0.09109507690426702,,,,
24.939936873747495,0.09083574650715885,0.09052331957848316,,,,
24.990851703406815,0.09026094302538719,0.08995544811815134,,,,
25.041766533066134,0.0896896378530344,0.08939143530337436,,,,
25.092681362725454,0.08912180441734971,0.0888312540856725,,,,
25.14359619238477,0.08855741640596672,0.08827487758741168,,,,
25.19451102204409,0.08799644776531679,0.08772227910122728,,,,
25.24542585170341,0.08743887269901805,0.087173432089424,,,,
25.29634068136273,0.08688466566624051,0.08662831018337255,,,,
25.347255511022045,0.08633380138004718,0.08608688718290307,,,,
25.398170340681364,0.08578625480571396,0.08554913705568505,,,,
25.449085170340684,0.08524200115902794,0.08501503393660034,,,,
25.5,0.08470101590456465,0.08448455212710793,,,,
